fecha,Hora,magnitud,latitud,longitud,profundidad,estado,distancia_km,clasificacion_magnitud,Referencia de localizacion
2022-03-05,21:29:20,5.6,16.7528,-95.2457,98.3,OAX,25.0,moderate,"25 km al SUROESTE de MATIAS ROMERO, OAX"
2022-03-29,11:13:02,5.6,15.019,-104.738,10.7,MICH,421.0,moderate,"421 km al SUROESTE de LA MIRA, MICH"
1996-12-31,06:41:44,5.6,15.61,-93.61,5.0,CHIS,44.0,moderate,"44 km al OESTE de PIJIJIAPAN, CHIS"
1989-09-05,00:28:09,5.6,13.92,-93.87,10.0,CHIS,198.0,moderate,"198 km al SUROESTE de MAPASTEPEC, CHIS"
1996-02-25,03:17:57,5.6,15.86,-98.13,17.0,OAX,54.0,moderate,"54 km al SUR de PINOTEPA NACIONAL, OAX"
1975-08-19,08:57:12,5.6,15.85,-94.34,33.0,CHIS,63.0,moderate,"63 km al SUROESTE de ARRIAGA , CHIS"
2021-09-23,11:47:53,5.6,23.0988,-107.986,10.0,SIN,144.0,moderate,"144 km al SUROESTE de LA CRUZ, SIN"
1975-08-19,14:18:55,5.6,15.29,-98.81,33.0,OAX,142.0,moderate,"142 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2022-10-01,11:36:52,5.6,14.975,-93.998,10.0,CHIS,116.0,moderate,"116 km al SUROESTE de PIJIJIAPAN, CHIS"
1997-07-28,05:09:02,5.6,25.6,-109.36,20.0,SIN,40.0,moderate,"40 km al SUROESTE de AHOME, SIN"
1997-12-04,08:56:49,5.6,13.88,-91.54,12.0,CHIS,110.0,moderate,"110 km al SURESTE de CD HIDALGO, CHIS"
1989-04-19,09:00:34,5.6,18.05,-105.35,20.0,JAL,155.0,moderate,"155 km al SUROESTE de CIHUATLAN, JAL"
2023-07-18,04:13:48,5.6,18.043,-105.817,15.0,JAL,187.0,moderate,"187 km al SUROESTE de CIHUATLAN, JAL"
1994-10-28,03:11:32,5.6,15.42,-102.9,5.0,GRO,285.0,moderate,"285 km al SUROESTE de ZIHUATANEJO, GRO"
2024-04-18,09:12:37,5.6,26.1677,-110.672,12.9,BCS,69.0,moderate,"69 km al ESTE de LORETO, BCS"
1974-06-25,02:44:45,5.6,15.44,-95.47,30.0,OAX,80.0,moderate,"80 km al SURESTE de CRUCECITA, OAX"
1974-07-18,13:21:23,5.6,16.78,-98.6,33.0,GRO,23.0,moderate,"23 km al NOROESTE de OMETEPEC, GRO"
1991-06-27,13:42:41,5.6,24.41,-108.23,10.0,SIN,66.0,moderate,"66 km al SUROESTE de NAVOLATO, SIN"
1992-02-21,16:09:52,5.6,13.91,-92.28,37.0,CHIS,86.0,moderate,"86 km al SUR de CD HIDALGO, CHIS"
2008-03-13,17:01:17,5.5,14.16,-93.89,16.0,CHIS,178.0,moderate,"178 km al SUROESTE de MAPASTEPEC, CHIS"
2009-08-05,04:13:32,5.5,29.16,-112.17,23.0,SON,76.0,moderate,"76 km al NOROESTE de M ALEMAN(LA DOCE), SON"
1975-10-11,08:41:09,5.5,17.58,-102.28,33.0,MICH,42.0,moderate,"42 km al SUR de CD LAZARO CARDENAS, MICH"
1974-10-06,11:09:33,5.5,16.69,-99.89,50.0,GRO,20.0,moderate,"20 km al SUR de ACAPULCO, GRO"
2023-04-03,20:11:59,5.5,15.9868,-97.0653,33.7,OAX,14.0,moderate,"14 km al NORTE de PUERTO ESCONDIDO, OAX"
2024-04-21,13:05:13,5.5,18.1563,-105.912,16.9,JAL,186.0,moderate,"186 km al SUROESTE de CIHUATLAN, JAL"
2005-06-05,03:28:50,5.5,23.67,-108.66,7.0,BCS,127.0,moderate,"127 km al NORESTE de SAN JOSE DEL CABO, BCS"
2009-01-05,04:59:30,5.5,23.82,-108.94,19.0,BCS,115.0,moderate,"115 km al NORESTE de SAN JOSE DEL CABO, BCS"
1983-05-07,01:00:02,5.5,15.87,-95.44,25.0,OAX,43.0,moderate,"43 km al SUROESTE de SALINA CRUZ, OAX"
1983-02-07,05:54:44,5.5,16.45,-98.53,33.0,GRO,29.0,moderate,"29 km al SUROESTE de OMETEPEC, GRO"
2009-10-29,04:52:58,5.5,18.95,-95.69,20.0,VER,21.0,moderate,"21 km al NORESTE de ALVARADO, VER"
2009-09-24,02:16:24,5.5,18.77,-107.01,20.0,JAL,263.0,moderate,"263 km al OESTE de CIHUATLAN, JAL"
2010-12-20,11:21:42,5.5,13.36,-89.8,20.0,CHIS,293.0,moderate,"293 km al SURESTE de CD HIDALGO, CHIS"
2010-09-14,18:32:01,5.5,21.49,-105.93,16.0,NAY,78.0,moderate,"78 km al SUROESTE de V HIDALGO(EL NUEVO), NAY"
2010-02-23,04:52:15,5.5,15.93,-91.11,25.0,CHIS,102.0,moderate,"102 km al SURESTE de LAS MARGARITAS, CHIS"
1984-10-05,03:48:44,5.5,20.1,-116.01,9.0,BCS,702.0,moderate,"702 km al SUROESTE de CABO SAN LUCAS, BCS"
1983-07-11,21:39:27,5.5,23.89,-108.36,9.0,SIN,112.0,moderate,"112 km al SUROESTE de ELDORADO, SIN"
1983-05-27,00:26:31,5.5,16.14,-100.61,33.0,GRO,111.0,moderate,"111 km al SUROESTE de COYUCA DE BENITEZ, GRO"
1983-05-13,23:52:42,5.5,15.52,-93.94,33.0,CHIS,66.0,moderate,"66 km al SUROESTE de TONALA, CHIS"
1992-05-30,10:29:59,5.5,14.04,-93.05,19.0,CHIS,120.0,moderate,"120 km al SUROESTE de CD HIDALGO, CHIS"
1993-11-18,20:25:06,5.5,13.86,-94.14,60.0,CHIS,220.0,moderate,"220 km al SUROESTE de MAPASTEPEC, CHIS"
1993-09-11,13:29:48,5.5,14.3,-92.68,22.0,CHIS,71.0,moderate,"71 km al SUROESTE de CD HIDALGO, CHIS"
2021-07-31,10:39:18,5.5,27.57,-111.425,10.0,SON,65.0,moderate,"65 km al SUROESTE de H GUAYMAS, SON"
2011-05-05,08:24:07,5.5,16.61,-98.91,12.0,GRO,54.0,moderate,"54 km al OESTE de OMETEPEC, GRO"
2011-04-26,06:07:28,5.5,16.71,-99.68,8.0,GRO,29.0,moderate,"29 km al SURESTE de ACAPULCO, GRO"
2011-01-21,19:27:35,5.5,15.72,-104.15,10.0,MICH,321.0,moderate,"321 km al SUROESTE de LA MIRA, MICH"
1983-01-24,07:04:07,5.5,15.32,-95.43,33.0,OAX,90.0,moderate,"90 km al SURESTE de CRUCECITA, OAX"
1982-09-28,23:50:32,5.5,14.51,-89.05,12.0,CHIS,334.0,moderate,"334 km al ESTE de CD HIDALGO, CHIS"
1983-02-05,17:41:01,5.5,15.65,-95.5,15.0,OAX,67.0,moderate,"67 km al SUROESTE de SALINA CRUZ, OAX"
2012-08-26,14:31:22,5.5,33.2658,-115.495,16.6,BC,67.0,moderate,"67 km al NORTE de MEXICALI, BC"
2012-08-08,21:34:33,5.5,19.5848,-109.165,10.0,BCS,374.0,moderate,"374 km al SUR de CABO SAN LUCAS, BCS"
2013-01-13,10:28:25,5.5,25.913,-110.32,15.0,BCS,103.0,moderate,"103 km al ESTE de LORETO, BCS"
2012-11-07,16:42:45,5.5,13.7858,-92.5287,5.0,CHIS,107.0,moderate,"107 km al SUROESTE de CD HIDALGO, CHIS"
2003-08-25,18:25:03,5.5,18.73,-106.69,16.0,JAL,231.0,moderate,"231 km al OESTE de CIHUATLAN, JAL"
2003-08-25,01:28:32,5.5,14.08,-91.3,193.0,CHIS,113.0,moderate,"113 km al SURESTE de CD HIDALGO, CHIS"
2002-06-19,16:50:08,5.5,16.24,-98.09,8.0,OAX,12.0,moderate,"12 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2003-02-16,22:41:57,5.5,18.81,-105.14,16.0,JAL,77.0,moderate,"77 km al SUROESTE de CIHUATLAN, JAL"
2020-10-11,23:13:50,5.5,14.5732,-93.8413,4.4,CHIS,140.0,moderate,"140 km al SUROESTE de MAPASTEPEC, CHIS"
2020-06-23,21:33:21,5.5,15.7488,-96.5613,12.0,OAX,10.0,moderate,"10 km al OESTE de S PEDRO POCHUTLA, OAX"
1993-09-10,11:28:03,5.5,13.73,-92.92,16.0,CHIS,134.0,moderate,"134 km al SUROESTE de CD HIDALGO, CHIS"
1990-12-31,21:19:36,5.5,18.14,-105.95,12.0,JAL,190.0,moderate,"190 km al SUROESTE de CIHUATLAN, JAL"
2021-12-13,01:03:07,5.5,15.4428,-92.22,178.2,CHIS,9.0,moderate,"9 km al NORESTE de MOTOZINTLA, CHIS"
2003-02-05,13:01:11,5.5,13.42,-91.27,39.0,CHIS,169.0,moderate,"169 km al SURESTE de CD HIDALGO, CHIS"
2002-12-09,21:09:35,5.5,17.41,-101.26,29.0,GRO,14.0,moderate,"14 km al SUR de PETATLAN, GRO"
2012-09-29,02:11:10,5.5,15.8823,-98.6685,16.9,OAX,83.0,moderate,"83 km al SUROESTE de PINOTEPA NACIONAL, OAX"
1981-11-01,17:18:41,5.5,17.96,-101.31,33.0,GRO,43.0,moderate,"43 km al NORESTE de ZIHUATANEJO, GRO"
2001-08-28,13:17:37,5.5,15.96,-94.14,43.0,CHIS,40.0,moderate,"40 km al SUROESTE de ARRIAGA , CHIS"
1987-02-06,21:45:13,5.5,32.39,-115.39,5.0,BC,29.0,moderate,"29 km al NOROESTE de GPE VICTORIA(KM.43), BC"
2013-03-26,07:04:47,5.5,15.8608,-98.433,5.3,OAX,67.0,moderate,"67 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2014-01-11,07:10:50,5.5,14.4485,-92.2465,78.5,CHIS,27.0,moderate,"27 km al SUROESTE de CD HIDALGO, CHIS"
2019-08-12,15:39:35,5.5,15.9068,-93.8033,99.4,CHIS,21.0,moderate,"21 km al SUR de TONALA, CHIS"
1976-02-20,08:20:42,5.5,13.68,-92.26,32.0,CHIS,111.0,moderate,"111 km al SUR de CD HIDALGO, CHIS"
1976-02-09,15:29:57,5.5,21.59,-106.61,48.0,NAY,141.0,moderate,"141 km al SUROESTE de TUXPAN, NAY"
1994-04-10,11:36:59,5.5,14.59,-92.43,5.0,CHIS,32.0,moderate,"32 km al SUROESTE de CD HIDALGO, CHIS"
1995-09-08,11:25:49,5.5,14.71,-94.35,15.0,CHIS,163.0,moderate,"163 km al SUROESTE de PIJIJIAPAN, CHIS"
2001-05-29,13:47:56,5.5,19.34,-108.96,38.0,BCS,405.0,moderate,"405 km al SUR de CABO SAN LUCAS, BCS"
2002-04-18,13:00:38,5.5,16.84,-101.62,16.0,GRO,85.0,moderate,"85 km al SUROESTE de PETATLAN, GRO"
2002-02-22,13:32:44,5.5,32.2,-115.14,5.0,BC,10.0,moderate,"10 km al SUROESTE de GPE VICTORIA(KM.43), BC"
2014-09-08,15:30:38,5.5,16.1178,-98.3397,8.0,OAX,39.0,moderate,"39 km al SUROESTE de PINOTEPA NACIONAL, OAX"
1988-02-08,07:51:31,5.5,17.4,-101.22,10.0,GRO,16.0,moderate,"16 km al SURESTE de PETATLAN, GRO"
1987-02-02,13:22:05,5.5,16.37,-98.56,33.0,GRO,38.0,moderate,"38 km al SUROESTE de OMETEPEC, GRO"
1986-11-04,14:38:46,5.5,15.94,-97.66,33.0,OAX,25.0,moderate,"25 km al SUROESTE de RIO GRANDE, OAX"
1981-01-01,11:29:49,5.5,15.83,-99.09,33.0,GRO,111.0,moderate,"111 km al SURESTE de SAN MARCOS, GRO"
1980-07-19,18:24:04,5.5,16.35,-91.95,64.0,CHIS,5.0,moderate,"5 km al NORESTE de LAS MARGARITAS, CHIS"
1980-06-06,21:51:36,5.5,16.24,-98.29,33.0,OAX,28.0,moderate,"28 km al SUROESTE de PINOTEPA NACIONAL, OAX"
1976-12-07,06:59:56,5.5,31.98,-114.78,8.0,BC,46.0,moderate,"46 km al SURESTE de GPE VICTORIA(KM.43), BC"
1976-09-19,14:58:05,5.5,18.0,-100.58,42.0,GRO,41.0,moderate,"41 km al SUR de CD ALTAMIRANO, GRO"
1976-09-05,14:11:40,5.5,18.64,-100.93,61.0,MICH,4.0,moderate,"4 km al NOROESTE de HUETAMO, MICH"
1989-08-12,09:31:50,5.5,18.12,-101.03,15.0,GRO,47.0,moderate,"47 km al SUROESTE de CD ALTAMIRANO, GRO"
2020-01-10,09:21:21,5.5,18.3913,-105.428,17.1,JAL,131.0,moderate,"131 km al SUROESTE de CIHUATLAN, JAL"
1979-10-16,00:19:48,5.5,32.93,-115.54,9.0,BC,30.0,moderate,"30 km al NORTE de MEXICALI, BC"
2000-12-08,10:56:13,5.5,22.83,-108.35,15.0,BCS,142.0,moderate,"142 km al ESTE de SAN JOSE DEL CABO, BCS"
2015-05-09,19:50:18,5.5,14.5853,-94.2418,10.0,CHIS,165.0,moderate,"165 km al SUROESTE de PIJIJIAPAN, CHIS"
2015-02-12,09:50:56,5.5,19.1608,-105.91,15.0,JAL,142.0,moderate,"142 km al OESTE de CIHUATLAN, JAL"
2015-01-20,00:59:53,5.5,14.8515,-91.7653,161.8,CHIS,46.0,moderate,"46 km al SURESTE de CACAHOATAN, CHIS"
2015-01-12,01:57:27,5.5,15.3885,-93.4002,86.4,CHIS,39.0,moderate,"39 km al SUROESTE de PIJIJIAPAN, CHIS"
1979-03-22,06:23:06,5.5,17.37,-102.14,33.0,MICH,65.0,moderate,"65 km al SUR de CD LAZARO CARDENAS, MICH"
1979-02-22,16:53:21,5.5,27.59,-112.41,33.0,BCS,31.0,moderate,"31 km al NOROESTE de SANTA ROSALIA, BCS"
1987-11-14,16:16:09,5.5,19.76,-108.96,50.0,BCS,360.0,moderate,"360 km al SURESTE de CABO SAN LUCAS, BCS"
1997-12-21,23:22:07,5.5,17.14,-101.24,5.0,GRO,44.0,moderate,"44 km al SUR de PETATLAN, GRO"
1997-11-26,09:38:54,5.5,29.7,-113.88,10.0,BC,173.0,moderate,"173 km al SURESTE de SAN FELIPE, BC"
1996-03-27,06:34:48,5.5,16.21,-98.25,7.0,OAX,26.0,moderate,"26 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2018-04-11,02:30:38,5.5,15.5382,-95.0407,14.5,OAX,73.0,moderate,"73 km al SUR de SALINA CRUZ, OAX"
2019-04-22,15:15:23,5.5,15.958,-98.6733,15.8,OAX,79.0,moderate,"79 km al SUROESTE de PINOTEPA NACIONAL, OAX"
1998-11-05,08:47:04,5.5,23.36,-109.0,36.0,BCS,80.0,moderate,"80 km al NORESTE de SAN JOSE DEL CABO, BCS"
1998-05-09,06:42:25,5.5,14.35,-91.38,40.0,CHIS,91.0,moderate,"91 km al SURESTE de CD HIDALGO, CHIS"
1998-03-12,23:24:35,5.5,13.55,-93.37,36.0,CHIS,181.0,moderate,"181 km al SUROESTE de CD HIDALGO, CHIS"
2015-09-30,12:25:54,5.5,17.8388,-101.523,49.5,GRO,22.0,moderate,"22 km al NORTE de ZIHUATANEJO, GRO"
2016-06-07,05:57:59,5.5,18.4083,-105.349,11.6,JAL,124.0,moderate,"124 km al SUROESTE de CIHUATLAN, JAL"
2016-05-05,17:27:07,5.5,18.7077,-106.873,5.0,JAL,250.0,moderate,"250 km al OESTE de CIHUATLAN, JAL"
2016-04-10,02:11:20,5.5,15.7297,-96.347,37.3,OAX,13.0,moderate,"13 km al ESTE de S PEDRO POCHUTLA, OAX"
1979-01-26,14:17:33,5.5,17.2,-101.23,13.0,GRO,38.0,moderate,"38 km al SUR de PETATLAN, GRO"
1979-01-11,21:59:00,5.5,14.11,-91.9,75.0,CHIS,68.0,moderate,"68 km al SURESTE de CD HIDALGO, CHIS"
2017-03-29,09:15:24,5.5,25.7805,-110.102,13.4,SIN,94.0,moderate,"94 km al OESTE de AHOME, SIN"
2017-06-10,13:47:31,5.5,14.024,-93.2508,10.2,CHIS,139.0,moderate,"139 km al SUROESTE de CD HIDALGO, CHIS"
1978-08-18,09:35:31,5.5,15.13,-92.51,33.0,CHIS,5.0,moderate,"5 km al OESTE de HUIXTLA, CHIS"
1978-05-05,15:03:15,5.5,32.22,-115.32,5.0,BC,22.0,moderate,"22 km al SUROESTE de GPE VICTORIA(KM.43), BC"
2017-09-12,00:08:44,5.5,14.9748,-94.0125,24.9,CHIS,117.0,moderate,"117 km al SUROESTE de PIJIJIAPAN, CHIS"
2017-10-13,19:20:57,5.5,15.9478,-95.0472,57.2,OAX,30.0,moderate,"30 km al SURESTE de SALINA CRUZ, OAX"
1989-04-27,20:34:38,5.5,18.19,-104.4,6.0,COL,94.0,moderate,"94 km al SUROESTE de CD DE ARMERIA, COL"
2017-09-28,23:00:20,5.5,14.6185,-94.3575,16.1,CHIS,171.0,moderate,"171 km al SUROESTE de PIJIJIAPAN, CHIS"
1984-02-17,14:33:41,5.5,20.5,-109.23,9.0,BCS,274.0,moderate,"274 km al SUR de CABO SAN LUCAS, BCS"
1983-12-13,00:37:06,5.5,14.82,-93.41,15.0,CHIS,88.0,moderate,"88 km al SUROESTE de MAPASTEPEC, CHIS"
1983-12-08,04:21:58,5.5,18.3,-102.42,67.0,MICH,31.0,moderate,"31 km al NOROESTE de LA MIRA, MICH"
1991-04-01,01:34:45,5.5,16.05,-98.38,5.0,OAX,48.0,moderate,"48 km al SUROESTE de PINOTEPA NACIONAL, OAX"
1991-03-31,23:03:58,5.5,22.31,-107.04,10.0,SIN,121.0,moderate,"121 km al SUROESTE de MAZATLAN, SIN"
1991-02-14,10:37:22,5.5,29.72,-113.82,10.0,BC,175.0,moderate,"175 km al SURESTE de SAN FELIPE, BC"
1975-03-14,00:04:31,5.5,16.11,-93.63,155.0,CHIS,14.0,moderate,"14 km al ESTE de TONALA, CHIS"
2025-11-07,06:04:31,5.5,27.808,-111.928,6.2,BCS,62.0,moderate,"62 km al NORESTE de SANTA ROSALIA, BCS "
2025-03-17,03:50:21,5.5,20.074,-109.009,6.9,BCS,325.0,moderate,"325 km al SURESTE de CABO SAN LUCAS, BCS "
2025-03-14,21:19:26,5.5,17.183,-97.569,64.7,OAX,15.0,moderate,"15 km al SURESTE de H TLAXIACO, OAX "
2025-12-05,13:33:42,5.5,18.711,-106.657,5.0,JAL,228.0,moderate,"228 km al SUROESTE de CIHUATLAN, JAL "
2025-09-22,08:24:06,5.4,18.603,-106.578,13.8,JAL,223.0,moderate,"223 km al SUROESTE de CIHUATLAN, JAL "
1975-09-21,07:13:02,5.4,14.75,-93.92,33.0,CHIS,129.0,moderate,"129 km al SUROESTE de PIJIJIAPAN, CHIS"
1975-02-02,19:03:25,5.4,15.61,-91.8,218.0,CHIS,37.0,moderate,"37 km al ESTE de FRONTERA COMALAPA, CHIS"
1974-12-31,14:15:32,5.4,14.15,-91.92,75.0,CHIS,64.0,moderate,"64 km al SURESTE de CD HIDALGO, CHIS"
1974-12-23,20:10:25,5.4,14.26,-90.08,155.0,CHIS,228.0,moderate,"228 km al ESTE de CD HIDALGO, CHIS"
1984-06-03,22:34:02,5.4,18.18,-98.32,85.0,PUE,29.0,moderate,"29 km al OESTE de ACATLAN DE OSORIO, PUE"
2007-03-28,07:21:38,5.4,24.58,-108.9,2.0,SIN,118.0,moderate,"118 km al SUROESTE de GUASAVE, SIN"
2018-10-01,16:43:03,5.4,16.6507,-94.1387,123.2,CHIS,45.0,moderate,"45 km al OESTE de CINTALAPA, CHIS"
1974-04-10,16:43:00,5.4,14.53,-91.63,108.0,CHIS,58.0,moderate,"58 km al SURESTE de CD HIDALGO, CHIS"
1983-02-22,03:36:33,5.4,15.86,-95.4,33.0,OAX,42.0,moderate,"42 km al SUROESTE de SALINA CRUZ, OAX"
1983-02-21,05:52:10,5.4,16.63,-98.5,33.0,GRO,12.0,moderate,"12 km al SUROESTE de OMETEPEC, GRO"
2010-04-08,11:44:28,5.4,32.33,-115.23,10.0,BC,13.0,moderate,"13 km al NOROESTE de GPE VICTORIA(KM.43), BC"
2010-03-20,15:55:44,5.4,16.1,-91.36,45.0,CHIS,71.0,moderate,"71 km al SURESTE de LAS MARGARITAS, CHIS"
2010-02-23,09:16:03,5.4,15.99,-91.22,27.0,CHIS,89.0,moderate,"89 km al SURESTE de LAS MARGARITAS, CHIS"
2004-05-20,23:09:56,5.4,17.87,-103.11,16.0,MICH,85.0,moderate,"85 km al OESTE de LA MIRA, MICH"
1984-08-25,23:02:13,5.4,16.02,-95.34,33.0,OAX,24.0,moderate,"24 km al SUROESTE de SALINA CRUZ, OAX"
1994-02-23,08:13:51,5.4,17.82,-97.3,53.0,OAX,9.0,moderate,"9 km al SURESTE de TEPELMEME, OAX"
1993-09-29,02:09:46,5.4,18.85,-106.62,10.0,JAL,221.0,moderate,"221 km al OESTE de CIHUATLAN, JAL"
1993-09-11,21:22:50,5.4,14.09,-91.35,9.0,CHIS,108.0,moderate,"108 km al SURESTE de CD HIDALGO, CHIS"
2021-08-24,11:16:43,5.4,13.1108,-92.0285,10.0,CHIS,174.0,moderate,"174 km al SUR de CD HIDALGO, CHIS"
2022-09-20,14:04:28,5.4,18.115,-103.29,10.0,MICH,74.0,moderate,"74 km al SUR de COALCOMAN, MICH"
2011-04-26,16:10:24,5.4,27.57,-111.45,13.0,SON,67.0,moderate,"67 km al SUROESTE de H GUAYMAS, SON"
1985-07-08,04:33:22,5.4,18.9,-108.47,9.0,JAL,389.0,moderate,"389 km al SUROESTE de PUERTO VALLARTA, JAL"
1978-12-28,13:47:55,5.4,15.04,-96.76,33.0,OAX,84.0,moderate,"84 km al SUROESTE de S PEDRO POCHUTLA, OAX"
2017-09-09,07:17:40,5.4,15.7908,-94.9293,55.7,OAX,52.0,moderate,"52 km al SURESTE de SALINA CRUZ, OAX"
2017-05-24,19:07:02,5.4,17.0328,-94.1822,145.1,CHIS,62.0,moderate,"62 km al NOROESTE de CINTALAPA, CHIS"
1978-11-29,08:37:40,5.4,30.18,-113.96,15.0,BC,126.0,moderate,"126 km al SURESTE de SAN FELIPE, BC"
2004-12-10,04:32:22,5.4,15.18,-97.29,16.0,OAX,79.0,moderate,"79 km al SUROESTE de PUERTO ESCONDIDO, OAX"
2011-11-17,07:31:08,5.4,14.43,-92.46,40.0,CHIS,43.0,moderate,"43 km al SUROESTE de CD HIDALGO, CHIS"
2012-03-30,12:16:11,5.4,14.2818,-93.324,18.0,CHIS,132.0,moderate,"132 km al SUROESTE de HUIXTLA, CHIS"
2003-07-02,00:11:38,5.4,23.29,-108.16,16.0,SIN,140.0,moderate,"140 km al SUROESTE de ELDORADO, SIN"
2004-02-09,03:03:49,5.4,25.33,-112.47,20.0,BCS,87.0,moderate,"87 km al NOROESTE de CD CONSTITUCION, BCS"
2004-02-08,18:04:08,5.4,23.68,-108.77,10.0,BCS,118.0,moderate,"118 km al NORESTE de SAN JOSE DEL CABO, BCS"
2012-09-22,07:29:57,5.4,16.2553,-98.2823,4.6,OAX,26.0,moderate,"26 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2013-01-11,10:30:40,5.4,14.6087,-92.8738,28.0,CHIS,73.0,moderate,"73 km al SUROESTE de HUIXTLA, CHIS"
2012-12-16,04:07:11,5.4,14.4362,-91.6575,99.2,CHIS,60.0,moderate,"60 km al SURESTE de CD HIDALGO, CHIS"
2012-12-03,17:58:38,5.4,14.3507,-92.7457,15.8,CHIS,74.0,moderate,"74 km al SUROESTE de CD HIDALGO, CHIS"
1984-12-13,02:10:06,5.4,15.65,-96.65,15.0,OAX,22.0,moderate,"22 km al SUROESTE de S PEDRO POCHUTLA, OAX"
2021-06-12,21:58:15,5.4,13.7865,-91.7182,51.7,CHIS,109.0,moderate,"109 km al SURESTE de CD HIDALGO, CHIS"
1993-09-02,21:16:02,5.4,13.8,-92.87,37.0,CHIS,124.0,moderate,"124 km al SUROESTE de CD HIDALGO, CHIS"
2016-07-23,03:51:51,5.4,14.466,-103.758,20.0,MICH,420.0,moderate,"420 km al SUROESTE de CD LAZARO CARDENAS, MICH"
1988-08-03,12:42:39,5.4,18.87,-106.59,15.0,JAL,217.0,moderate,"217 km al OESTE de CIHUATLAN, JAL"
1988-07-27,15:27:14,5.4,14.43,-93.15,34.0,CHIS,107.0,moderate,"107 km al SUROESTE de HUIXTLA, CHIS"
1988-04-25,19:42:55,5.4,22.91,-108.02,10.0,SIN,160.0,moderate,"160 km al SUROESTE de LA CRUZ, SIN"
1990-03-03,02:41:43,5.4,16.01,-94.52,87.0,OAX,61.0,moderate,"61 km al SURESTE de UNION HIDALGO, OAX"
1990-01-28,20:41:26,5.4,18.22,-102.59,58.0,MICH,34.0,moderate,"34 km al NOROESTE de LA MIRA, MICH"
1976-03-13,10:30:41,5.4,14.77,-91.06,5.0,CHIS,118.0,moderate,"118 km al ESTE de CD HIDALGO, CHIS"
1975-09-12,20:38:33,5.4,30.89,-116.12,33.0,BC,22.0,moderate,"22 km al NOROESTE de VICENTE GUERRERO, BC"
2002-11-22,20:33:00,5.4,18.64,-106.52,10.0,JAL,216.0,moderate,"216 km al SUROESTE de CIHUATLAN, JAL"
1981-09-17,03:50:30,5.4,16.7,-99.48,8.0,GRO,14.0,moderate,"14 km al SUROESTE de SAN MARCOS, GRO"
1996-04-01,00:10:53,5.4,14.36,-93.71,6.0,CHIS,148.0,moderate,"148 km al SUROESTE de MAPASTEPEC, CHIS"
2019-01-29,19:46:12,5.4,17.3062,-94.1302,184.0,VER,67.0,moderate,"67 km al SUR de LAS CHOAPAS, VER"
1998-07-12,03:11:27,5.4,16.83,-100.44,4.0,GRO,42.0,moderate,"42 km al SUR de ATOYAC DE ALVAREZ, GRO"
1998-07-11,00:21:12,5.4,17.25,-101.54,5.0,GRO,43.0,moderate,"43 km al SUROESTE de PETATLAN, GRO"
1998-06-08,21:09:48,5.4,15.83,-94.11,17.0,CHIS,47.0,moderate,"47 km al SUROESTE de TONALA, CHIS"
2001-09-11,04:13:36,5.4,15.16,-92.37,91.0,CHIS,11.0,moderate,"11 km al ESTE de HUIXTLA, CHIS"
2002-09-27,02:04:58,5.4,17.16,-100.59,37.0,GRO,8.0,moderate,"8 km al SURESTE de TECPAN, GRO"
1986-01-04,17:31:14,5.4,19.53,-107.98,9.0,JAL,311.0,moderate,"311 km al SUROESTE de PUERTO VALLARTA, JAL"
2013-04-10,14:13:59,5.4,15.8648,-87.0532,10.0,QR,321.0,moderate,"321 km al SURESTE de CHETUMAL, QR"
1980-07-30,22:57:26,5.4,15.75,-97.37,12.0,OAX,30.0,moderate,"30 km al SUR de RIO GRANDE, OAX"
2013-11-30,21:20:55,5.4,17.295,-101.668,20.0,GRO,41.0,moderate,"41 km al SUROESTE de ZIHUATANEJO, GRO"
2013-09-21,07:16:12,5.4,27.7873,-105.762,1.2,CHIH,53.0,moderate,"53 km al SUROESTE de DELICIAS, CHIH"
1976-02-04,03:30:29,5.4,14.94,-90.56,5.0,CHIS,173.0,moderate,"173 km al ESTE de CACAHOATAN, CHIS"
1994-03-17,20:20:18,5.4,24.77,-109.07,10.0,SIN,108.0,moderate,"108 km al SUROESTE de GUASAVE, SIN"
2020-03-20,03:03:34,5.4,16.6435,-95.3877,16.7,OAX,32.0,moderate,"32 km al NOROESTE de CD IXTEPEC, OAX"
2001-05-08,00:15:39,5.4,18.81,-104.19,16.0,COL,27.0,moderate,"27 km al SUROESTE de CD DE ARMERIA, COL"
2002-03-31,17:09:52,5.4,13.89,-93.01,20.0,CHIS,127.0,moderate,"127 km al SUROESTE de CD HIDALGO, CHIS"
2000-08-23,10:46:23,5.4,20.27,-108.45,34.0,BCS,327.0,moderate,"327 km al SURESTE de CABO SAN LUCAS, BCS"
2000-06-08,03:08:05,5.4,13.56,-92.16,18.0,CHIS,124.0,moderate,"124 km al SUR de CD HIDALGO, CHIS"
2000-03-23,22:23:45,5.4,27.55,-111.3,10.0,SON,57.0,moderate,"57 km al SUROESTE de H GUAYMAS, SON"
2015-03-20,16:30:09,5.4,17.9397,-98.6127,59.4,PUE,40.0,moderate,"40 km al SUR de CHIAUTLA DE TAPIA, PUE"
